Travel Month,Travel Year,Op Airline Code,Airline Code,Origin Code,Origin Name,Destination Name,Destination Code,Thru Point Name,Thru Point Code,Equipment Code,Equipment Name,Flights,Seats,Seats/ Dep,Block Mins,Average KMs
Dec 2014,2014,TG,TG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,320,320 (A320),16,2784,174,1280,666
Dec 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,330,330 (A330),35,10465,299,2470,565
Dec 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,333,333 (A330-300),95,28975,305,6760,565
Dec 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),71,25812,363.5,5320,565
Dec 2014,2014,TG,TG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,777,777 (B777 Passenger),16,4944,309,1260,565
Dec 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,320,320 (A320),16,2784,174,1360,750
Dec 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,330,330 (A330),4,1196,299,340,750
Dec 2014,2014,TG,TG,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,333,333 (A330-300),27,8235,305,2295,750
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,330,330 (A330),40,11960,299,3405,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,333,333 (A330-300),66,20130,305,5685,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,734,734 (B737-400),31,4619,149,2635,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,744,744 (B747-400 Passenger),5,1875,375,430,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,747,747 (B747 Passenger),4,1496,374,340,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,773,773 (B777-300 Passenger),110,39848,362.3,9385,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,777,777 (B777 Passenger),35,10781,308,3010,673
Dec 2014,2014,TG,TG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,787,787 (B787),2,528,264,170,673
Dec 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,330,330 (A330),3,897,299,240,649
Dec 2014,2014,TG,TG,KBV,"Krabi, TH","Bangkok, TH",BKK,,,333,333 (A330-300),59,17995,305,4720,649
Dec 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,330,330 (A330),3,897,299,180,367
Dec 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,333,333 (A330-300),30,9150,305,1810,367
Dec 2014,2014,TG,TG,KKC,"Khon Kaen, TH","Bangkok, TH",BKK,,,734,734 (B737-400),29,4321,149,1885,367
Dec 2014,2014,TG,TG,USM,"Ko Samui, TH","Bangkok, TH",BKK,,,734,734 (B737-400),62,9238,149,4030,465
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,32S,32S (A319/20/21),68,11424,168,5440,666
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Hat Yai, TH",HDY,,,32S,32S (A319/20/21),68,11424,168,5780,750
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Krabi, TH",KBV,,,32S,32S (A319/20/21),34,5712,168,2720,649
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Surat Thani, TH",URT,,,32S,32S (A319/20/21),34,5712,168,2550,536
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,320,320 (A320),17,2856,168,1105,476
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,32S,32S (A319/20/21),34,5712,168,2210,476
Dec 2014,2014,WE,WE,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,32S,32S (A319/20/21),68,11424,168,4420,451
Dec 2014,2014,WE,WE,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),68,11424,168,5440,666
Dec 2014,2014,WE,WE,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),68,11424,168,5100,565
Dec 2014,2014,WE,WE,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),17,2856,168,1955,1181
Dec 2014,2014,WE,WE,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),68,11424,168,5100,565
Dec 2014,2014,WE,WE,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,32S,32S (A319/20/21),51,8568,168,2805,367
Dec 2014,2014,WE,WE,DMK,"Bangkok, TH","Phuket, TH",HKT,,,32S,32S (A319/20/21),51,8568,168,4080,689
Dec 2014,2014,WE,WE,HDY,"Hat Yai, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),68,11424,168,5780,750
Dec 2014,2014,WE,WE,HKT,"Phuket, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),51,8568,168,4335,689
Dec 2014,2014,WE,WE,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,32S,32S (A319/20/21),17,2856,168,1955,1181
Dec 2014,2014,WE,WE,KBV,"Krabi, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),34,5712,168,2720,649
Dec 2014,2014,WE,WE,KKC,"Khon Kaen, TH","Bangkok, TH",DMK,,,32S,32S (A319/20/21),51,8568,168,2805,367
Dec 2014,2014,WE,WE,UBP,"Ubon Ratchathani, TH","Bangkok, TH",BKK,,,320,320 (A320),17,2856,168,1105,476
Dec 2014,2014,WE,WE,UBP,"Ubon Ratchathani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),34,5712,168,2210,476
Dec 2014,2014,WE,WE,URT,"Surat Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),34,5712,168,2380,536
Dec 2014,2014,WE,WE,UTH,"Udon Thani, TH","Bangkok, TH",BKK,,,32S,32S (A319/20/21),68,11424,168,4080,451
Jan 2015,2015,8B,8B,BKK,"Bangkok, TH","Phuket, TH",HKT,,,763,763 (B767-300 Passenger),8,2008,251,640,673
Jan 2015,2015,8B,8B,HKT,"Phuket, TH","Bangkok, TH",BKK,,,763,763 (B767-300 Passenger),8,2008,251,640,673
Jan 2015,2015,8B,8B,HKT,"Phuket, TH","Surat Thani, TH",URT,,,763,763 (B767-300 Passenger),9,2259,251,270,145
Jan 2015,2015,8B,8B,URT,"Surat Thani, TH","Phuket, TH",HKT,,,763,763 (B767-300 Passenger),9,2259,251,270,145
Jan 2015,2015,DD,DD,BFV,"Buriram, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2015,296
Jan 2015,2015,DD,DD,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),199,37611,189,14615,666
Jan 2015,2015,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),13,858,66,845,380
Jan 2015,2015,DD,DD,CJM,"Chumphon, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),80,6880,86,5355,380
Jan 2015,2015,DD,DD,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),372,70308,189,24025,565
Jan 2015,2015,DD,DD,CNX,"Chiang Mai, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),31,5859,189,1705,433
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Buriram, TH",BFV,,,ATR,ATR (ATR-42/72),31,2046,66,2015,296
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),372,70308,189,26040,565
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,738,738 (B737-800 Passenger),199,37611,189,14925,666
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,ATR,ATR (ATR-42/72),13,858,66,845,380
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Chumphon, TH",CJM,,,DH4,DH4 (DHC-8-400),80,6880,86,5355,380
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,738,738 (B737-800 Passenger),186,35154,189,15810,772
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,738,738 (B737-800 Passenger),93,17577,189,5270,367
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Krabi, TH",KBV,,,738,738 (B737-800 Passenger),80,15120,189,6400,666
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Lampang, TH",LPT,,,DH4,DH4 (DHC-8-400),62,5332,86,5490,497
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Loei, TH",LOE,,,DH4,DH4 (DHC-8-400),62,5332,86,4960,410
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,DH4,DH4 (DHC-8-400),93,7998,86,6820,380
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,738,738 (B737-800 Passenger),31,5859,189,2170,579
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,738,738 (B737-800 Passenger),186,35154,189,12865,610
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,ATR,ATR (ATR-42/72),31,2046,66,2945,541
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Nan, TH",NNT,,,DH4,DH4 (DHC-8-400),93,7998,86,8835,541
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,738,738 (B737-800 Passenger),93,17577,189,4495,320
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Phrae, TH",PRH,,,DH4,DH4 (DHC-8-400),31,2666,86,2635,470
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Phuket, TH",HKT,,,738,738 (B737-800 Passenger),155,29295,189,12400,689
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Ranong, TH",UNN,,,ATR,ATR (ATR-42/72),44,2904,66,4050,497
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Ranong, TH",UNN,,,DH4,DH4 (DHC-8-400),18,1548,86,1530,497
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Roi Et, TH",ROI,,,ATR,ATR (ATR-42/72),31,2046,66,2325,418
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Roi Et, TH",ROI,,,DH4,DH4 (DHC-8-400),31,2666,86,2325,418
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Sakon Nakhon, TH",SNO,,,738,738 (B737-800 Passenger),75,14175,189,5250,521
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,738,738 (B737-800 Passenger),155,29295,189,10230,552
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Trang, TH",TST,,,738,738 (B737-800 Passenger),93,17577,189,7440,718
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,738,738 (B737-800 Passenger),217,41013,189,14105,483
Jan 2015,2015,DD,DD,DMK,"Bangkok, TH","Udon Thani, TH",UTH,,,738,738 (B737-800 Passenger),248,46872,189,15965,451
Jan 2015,2015,DD,DD,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),186,35154,189,15810,772
Jan 2015,2015,DD,DD,HKT,"Phuket, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),155,29295,189,12400,689
Jan 2015,2015,DD,DD,KBV,"Krabi, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),80,15120,189,6400,666
Jan 2015,2015,DD,DD,KKC,"Khon Kaen, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,17577,189,4960,367
Jan 2015,2015,DD,DD,KOP,"Nakhon Phanom, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),31,5859,189,2170,579
Jan 2015,2015,DD,DD,LOE,"Loei, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),62,5332,86,4650,410
Jan 2015,2015,DD,DD,LPT,"Lampang, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),62,5332,86,5360,497
Jan 2015,2015,DD,DD,MAQ,"Mae Sot, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),93,7998,86,6510,380
Jan 2015,2015,DD,DD,NNT,"Nan, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2945,541
Jan 2015,2015,DD,DD,NNT,"Nan, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),93,7998,86,8835,541
Jan 2015,2015,DD,DD,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),186,35154,189,13020,610
Jan 2015,2015,DD,DD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,17577,189,4495,320
Jan 2015,2015,DD,DD,PRH,"Phrae, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),31,2666,86,2635,470
Jan 2015,2015,DD,DD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),31,2046,66,2325,418
Jan 2015,2015,DD,DD,ROI,"Roi Et, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),31,2666,86,2325,418
Jan 2015,2015,DD,DD,SNO,"Sakon Nakhon, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),75,14175,189,5185,521
Jan 2015,2015,DD,DD,TST,"Trang, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),93,17577,189,7285,718
Jan 2015,2015,DD,DD,UBP,"Ubon Ratchathani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),217,41013,189,13175,483
Jan 2015,2015,DD,DD,UNN,"Ranong, TH","Bangkok, TH",DMK,,,ATR,ATR (ATR-42/72),44,2904,66,4115,497
Jan 2015,2015,DD,DD,UNN,"Ranong, TH","Bangkok, TH",DMK,,,DH4,DH4 (DHC-8-400),18,1548,86,1620,497
Jan 2015,2015,DD,DD,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),155,29295,189,10540,552
Jan 2015,2015,DD,DD,UTH,"Udon Thani, TH","Bangkok, TH",DMK,,,738,738 (B737-800 Passenger),248,46872,189,14880,451
Jan 2015,2015,DD,DD,UTH,"Udon Thani, TH","Chiang Mai, TH",CNX,,,738,738 (B737-800 Passenger),31,5859,189,1705,433
Jan 2015,2015,E8,E8,DMK,"Bangkok, TH","Phuket, TH",HKT,,,734,734 (B737-400),18,2682,149,1350,689
Jan 2015,2015,E8,E8,HKT,"Phuket, TH","Bangkok, TH",DMK,,,734,734 (B737-400),18,2682,149,1392,689
Jan 2015,2015,FD,FD,BFV,"Buriram, TH","Bangkok, TH",DMK,,,320,320 (A320),12,2160,180,1230,296
Jan 2015,2015,FD,FD,CEI,"Chiang Rai, TH","Bangkok, TH",DMK,,,320,320 (A320),155,27900,180,12090,666
Jan 2015,2015,FD,FD,CNX,"Chiang Mai, TH","Bangkok, TH",DMK,,,320,320 (A320),372,66960,180,28520,565
Jan 2015,2015,FD,FD,CNX,"Chiang Mai, TH","Hat Yai, TH",HDY,,,320,320 (A320),31,5580,180,3255,1320
Jan 2015,2015,FD,FD,CNX,"Chiang Mai, TH","Krabi, TH",KBV,,,320,320 (A320),62,11160,180,7440,1181
Jan 2015,2015,FD,FD,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,320,320 (A320),93,16740,180,11470,1181
Jan 2015,2015,FD,FD,CNX,"Chiang Mai, TH","Surat Thani, TH",URT,,,320,320 (A320),31,5580,180,3410,1067
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Buriram, TH",BFV,,,320,320 (A320),12,2160,180,630,296
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),372,66960,180,28055,565
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Chiang Rai, TH",CEI,,,320,320 (A320),155,27900,180,12090,666
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Hat Yai, TH",HDY,,,320,320 (A320),279,50220,180,23560,772
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Khon Kaen, TH",KKC,,,320,320 (A320),124,22320,180,6510,367
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Krabi, TH",KBV,,,320,320 (A320),248,44640,180,20150,666
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Nakhon Phanom, TH",KOP,,,320,320 (A320),37,6660,180,2775,579
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Nakhon Si Thammarat, TH",NST,,,320,320 (A320),124,22320,180,9610,610
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Narathiwat, TH",NAW,,,320,320 (A320),31,5580,180,2790,838
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Phitsanulok, TH",PHS,,,320,320 (A320),62,11160,180,3410,320
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),372,66960,180,29760,689
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Sakon Nakhon, TH",SNO,,,320,320 (A320),62,11160,180,4185,521
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Surat Thani, TH",URT,,,320,320 (A320),155,27900,180,11160,552
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Trang, TH",TST,,,320,320 (A320),93,16740,180,7595,718
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Ubon Ratchathani, TH",UBP,,,320,320 (A320),62,11160,180,4185,483
Jan 2015,2015,FD,FD,DMK,"Bangkok, TH","Udon Thani, TH",UTH,,,320,320 (A320),62,11160,180,4185,451
Jan 2015,2015,FD,FD,HDY,"Hat Yai, TH","Bangkok, TH",DMK,,,320,320 (A320),279,50220,180,23405,772
Jan 2015,2015,FD,FD,HDY,"Hat Yai, TH","Chiang Mai, TH",CNX,,,320,320 (A320),31,5580,180,3720,1320
Jan 2015,2015,FD,FD,HKT,"Phuket, TH","Bangkok, TH",DMK,,,320,320 (A320),372,66960,180,30225,689
Jan 2015,2015,FD,FD,HKT,"Phuket, TH","Chiang Mai, TH",CNX,,,320,320 (A320),93,16740,180,10850,1181
Jan 2015,2015,FD,FD,HKT,"Phuket, TH","Udon Thani, TH",UTH,,,320,320 (A320),31,5580,180,3255,1135
Jan 2015,2015,FD,FD,KBV,"Krabi, TH","Bangkok, TH",DMK,,,320,320 (A320),248,44640,180,18910,666
Jan 2015,2015,FD,FD,KBV,"Krabi, TH","Chiang Mai, TH",CNX,,,320,320 (A320),62,11160,180,6975,1181
Jan 2015,2015,FD,FD,KKC,"Khon Kaen, TH","Bangkok, TH",DMK,,,320,320 (A320),124,22320,180,6355,367
Jan 2015,2015,FD,FD,KOP,"Nakhon Phanom, TH","Bangkok, TH",DMK,,,320,320 (A320),37,6660,180,2775,579
Jan 2015,2015,FD,FD,NAW,"Narathiwat, TH","Bangkok, TH",DMK,,,320,320 (A320),31,5580,180,2790,838
Jan 2015,2015,FD,FD,NST,"Nakhon Si Thammarat, TH","Bangkok, TH",DMK,,,320,320 (A320),124,22320,180,9455,610
Jan 2015,2015,FD,FD,PHS,"Phitsanulok, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,3565,320
Jan 2015,2015,FD,FD,SNO,"Sakon Nakhon, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,4805,521
Jan 2015,2015,FD,FD,TST,"Trang, TH","Bangkok, TH",DMK,,,320,320 (A320),93,16740,180,7595,718
Jan 2015,2015,FD,FD,UBP,"Ubon Ratchathani, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,4030,483
Jan 2015,2015,FD,FD,URT,"Surat Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),155,27900,180,11005,552
Jan 2015,2015,FD,FD,URT,"Surat Thani, TH","Chiang Mai, TH",CNX,,,320,320 (A320),31,5580,180,3565,1067
Jan 2015,2015,FD,FD,UTH,"Udon Thani, TH","Bangkok, TH",DMK,,,320,320 (A320),62,11160,180,3720,451
Jan 2015,2015,FD,FD,UTH,"Udon Thani, TH","Phuket, TH",HKT,,,320,320 (A320),31,5580,180,3410,1135
Jan 2015,2015,K8,K8,CEI,"Chiang Rai, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),9,108,12,315,153
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Chiang Rai, TH",CEI,,,CNC,CNC (Cessna),9,108,12,315,153
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Hua Hin, TH",HHQ,,,AT7,AT7 (ATR-72),1,12,12,110,687
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Hua Hin, TH",HHQ,,,CNC,CNC (Cessna),6,72,12,540,687
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Hua Hin, TH",HHQ,,,PR1,PR1 (Beechcraft Premier 1 (2T)),2,24,12,160,687
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Khon Kaen, TH",KKC,,,CNC,CNC (Cessna),16,192,12,1210,480
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Mae Hong Son, TH",HGN,,,CNC,CNC (Cessna),102,1224,12,3505,119
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Nan, TH",NNT,,,CNC,CNC (Cessna),9,108,12,405,192
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Pai, TH",PYY,,,CNC,CNC (Cessna),18,216,12,450,87
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Phitsanulok, TH",PHS,,,CNC,CNC (Cessna),17,204,12,1020,259
Jan 2015,2015,K8,K8,CNX,"Chiang Mai, TH","Ubon Ratchathani, TH",UBP,,,CNC,CNC (Cessna),19,228,12,1905,740
Jan 2015,2015,K8,K8,DMK,"Bangkok, TH","Mae Sot, TH",MAQ,,,CNC,CNC (Cessna),4,48,12,240,380
Jan 2015,2015,K8,K8,HGN,"Mae Hong Son, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),102,1224,12,3505,119
Jan 2015,2015,K8,K8,HHQ,"Hua Hin, TH","Chiang Mai, TH",CNX,,,AT7,AT7 (ATR-72),1,12,12,110,687
Jan 2015,2015,K8,K8,HHQ,"Hua Hin, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),6,72,12,540,687
Jan 2015,2015,K8,K8,HHQ,"Hua Hin, TH","Chiang Mai, TH",CNX,,,PR1,PR1 (Beechcraft Premier 1 (2T)),2,24,12,160,687
Jan 2015,2015,K8,K8,KKC,"Khon Kaen, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),16,192,12,1210,480
Jan 2015,2015,K8,K8,MAQ,"Mae Sot, TH","Bangkok, TH",DMK,,,CNC,CNC (Cessna),4,48,12,240,380
Jan 2015,2015,K8,K8,NNT,"Nan, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),9,108,12,405,192
Jan 2015,2015,K8,K8,PHS,"Phitsanulok, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),17,204,12,1020,259
Jan 2015,2015,K8,K8,PYY,"Pai, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),18,216,12,450,87
Jan 2015,2015,K8,K8,UBP,"Ubon Ratchathani, TH","Chiang Mai, TH",CNX,,,CNC,CNC (Cessna),19,228,12,1905,740
Jan 2015,2015,OX,OX,DMK,"Bangkok, TH","Phuket, TH",HKT,,,737,737 (B737 Passenger),22,2684,122,1760,689
Jan 2015,2015,OX,OX,HKT,"Phuket, TH","Bangkok, TH",DMK,,,737,737 (B737 Passenger),21,2562,122,1770,689
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,319,319 (A319),68,9606,141.3,5100,565
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Chiang Mai, TH",CNX,,,320,320 (A320),144,23328,162,10800,565
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,319,319 (A319),17,2448,144,1360,666
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Chiang Rai, TH",CEI,,,320,320 (A320),69,11178,162,5520,666
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,319,319 (A319),406,54684,134.7,26235,465
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Ko Samui, TH",USM,,,AT7,AT7 (ATR-72),244,17080,70,21960,465
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,319,319 (A319),1,144,144,85,649
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Krabi, TH",KBV,,,320,320 (A320),123,19926,162,10455,649
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Lampang, TH",LPT,,,AT7,AT7 (ATR-72),88,6160,70,7920,497
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,319,319 (A319),15,2070,138,1275,673
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Phuket, TH",HKT,,,320,320 (A320),233,37746,162,19805,673
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Sukhothai, TH",THS,,,319,319 (A319),1,138,138,65,377
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Sukhothai, TH",THS,,,AT7,AT7 (ATR-72),30,2100,70,2250,377
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Sukhothai, TH",THS,,,ATR,ATR (ATR-42/72),31,1457,47,2325,377
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Trat, TH",TDX,,,AT7,AT7 (ATR-72),41,2870,70,2460,233
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Trat, TH",TDX,,,ATR,ATR (ATR-42/72),52,2444,47,3120,233
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,319,319 (A319),53,7464,140.8,3445,451
Jan 2015,2015,PG,PG,BKK,"Bangkok, TH","Udon Thani, TH",UTH,,,320,320 (A320),29,4698,162,1885,451
Jan 2015,2015,PG,PG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,319,319 (A319),17,2448,144,1360,666
Jan 2015,2015,PG,PG,CEI,"Chiang Rai, TH","Bangkok, TH",BKK,,,320,320 (A320),69,11178,162,5520,666
Jan 2015,2015,PG,PG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,319,319 (A319),68,9606,141.3,5440,565
Jan 2015,2015,PG,PG,CNX,"Chiang Mai, TH","Bangkok, TH",BKK,,,320,320 (A320),144,23328,162,11520,565
Jan 2015,2015,PG,PG,CNX,"Chiang Mai, TH","Ko Samui, TH",USM,,,319,319 (A319),31,4464,144,3255,1027
Jan 2015,2015,PG,PG,CNX,"Chiang Mai, TH","Phuket, TH",HKT,,,320,320 (A320),31,5022,162,3875,1181
Jan 2015,2015,PG,PG,CNX,"Chiang Mai, TH","Udon Thani, TH",UTH,,,AT7,AT7 (ATR-72),62,4340,70,5270,433
Jan 2015,2015,PG,PG,HKT,"Phuket, TH","Bangkok, TH",BKK,,,319,319 (A319),15,2070,138,1275,673
