"TravelMonth","Op Airline Code","Origin Code","Destination Code","Flights","Seats","Seats/ Dep","Block Mins","Average KMs"
"Mar2013","PG","CNX","BKK","154.0","24228.0","157.32467532467533","12320.0","565.0"
"Mar2013","PG","CNX","USM","31","4464","144.0","3255","1027.0"
"Mar2013","PG","HKT","BKK","217","35154","162.0","18445","673.0"
"Mar2013","PG","HKT","USM","155","10850","70.0","8525","249.0"
"Mar2013","PG","HKT","UTP","31","2170","70.0","3095","586.0"
"Mar2013","PG","KBV","USM","31","2170","70.0","1550","200.0"
"Mar2013","PG","LPT","BKK","62","4340","70.0","5580","497.0"
"Mar2013","PG","TDX","BKK","93","6510","70.0","5580","233.0"
"Mar2013","PG","THS","BKK","62","4340","70.0","4650","377.0"
"Mar2013","PG","USM","BKK","639.0","73516.0","115.04851330203442","47785.0","465.0"
"Mar2013","PG","USM","KBV","31","2170","70.0","1705","200.0"
"Mar2013","PG","USM","HKT","155","10850","70.0","9450","249.0"
"Mar2013","PG","USM","UTP","31","2170","70.0","2330","360.0"
"Mar2013","PG","UTP","USM","31","2170","70.0","2170","360.0"
"Mar2013","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"Mar2013","TG","BKK","CNX","309.0","87118.0","281.93527508090614","22560.0","565.0"
"Mar2013","TG","BKK","CEI","93.0","22874.0","245.95698924731184","7440.0","666.0"
"Mar2013","TG","BKK","HDY","124.0","26180.0","211.1290322580645","10850.0","750.0"
"Mar2013","TG","BKK","KKC","124.0","27621.0","222.75","6970.0","367.0"
"Mar2013","TG","BKK","USM","62","9300","150.0","4030","465.0"
"Mar2013","TG","BKK","KBV","153.0","34672.0","226.6143790849673","12240.0","649.0"
"Mar2013","TG","BKK","HKT","310.0","89116.0","287.4709677419355","25079.0","673.0"
"Mar2013","TG","BKK","URT","62","10788","174.0","4650","536.0"
"Mar2013","TG","BKK","UBP","62.0","10764.0","173.61290322580646","4030.0","476.0"
"Mar2013","TG","BKK","UTH","93","16182","174.0","6045","451.0"
"Mar2013","TG","CEI","BKK","93.0","22874.0","245.95698924731184","7440.0","666.0"
"Mar2013","TG","CNX","BKK","309.0","87118.0","281.93527508090614","22560.0","565.0"
"Mar2013","TG","CNX","HKT","31","5394","174.0","3565","1181.0"
"Mar2013","TG","HDY","BKK","124.0","26180.0","211.1290322580645","10690.0","750.0"
"Mar2013","TG","HKT","BKK","330.0","96497.0","292.41515151515154","28360.0","673.0"
"Mar2013","TG","HKT","CNX","31","5394","174.0","3565","1181.0"
"Mar2013","TG","KBV","BKK","153.0","34672.0","226.6143790849673","12240.0","649.0"
"Mar2013","TG","KKC","BKK","124.0","27621.0","222.75","6975.0","367.0"
"Mar2013","TG","UBP","BKK","62.0","10764.0","173.61290322580646","4030.0","476.0"
"Mar2013","TG","URT","BKK","62","10788","174.0","4340","536.0"
"Mar2013","TG","USM","BKK","62","9300","150.0","4030","465.0"
"Mar2013","TG","UTH","BKK","93","16182","174.0","5580","451.0"
"Apr2013","8B","HKT","BKK","1","251","251.0","80","673.0"
"Apr2013","DD","BFV","DMK","12","408","34.0","780","296.0"
"Apr2013","DD","CEI","DMK","90","17010","189.0","6750","666.0"
"Apr2013","DD","CJM","DMK","60.0","3000.0","50.0","4200.0","380.0"
"Apr2013","DD","CNX","DMK","184","34776","189.0","11960","565.0"
"Apr2013","DD","CNX","HDY","30","5670","189.0","3900","1320.0"
"Apr2013","DD","CNX","HGN","120","4080","34.0","4200","119.0"
"Apr2013","DD","CNX","MAQ","30","1020","34.0","1500","196.0"
"Apr2013","DD","CNX","UTH","90","3060","34.0","7200","433.0"
"Apr2013","DD","DMK","BFV","12","408","34.0","780","296.0"
"Apr2013","DD","DMK","CNX","184","34776","189.0","12880","565.0"
"Apr2013","DD","DMK","CEI","90","17010","189.0","6750","666.0"
"Apr2013","DD","DMK","CJM","60.0","3000.0","50.0","4200.0","380.0"
"Apr2013","DD","DMK","HDY","210","39690","189.0","17850","772.0"
"Apr2013","DD","DMK","LOE","30","1980","66.0","2250","410.0"
"Apr2013","DD","DMK","MAQ","120","4080","34.0","9000","380.0"
"Apr2013","DD","DMK","KOP","30.0","4510.0","150.33333333333334","2100.0","579.0"
"Apr2013","DD","DMK","NST","137.0","24093.0","175.86131386861314","9590.0","610.0"
"Apr2013","DD","DMK","NNT","60.0","3000.0","50.0","5700.0","541.0"
"Apr2013","DD","DMK","PHS","150.0","9900.0","66.0","10500.0","320.0"
"Apr2013","DD","DMK","PRH","18","612","34.0","1530","470.0"
"Apr2013","DD","DMK","HKT","90","17010","189.0","7200","689.0"
"Apr2013","DD","DMK","ROI","60.0","3000.0","50.0","4500.0","418.0"
"Apr2013","DD","DMK","SNO","60.0","3960.0","66.0","5400.0","521.0"
"Apr2013","DD","DMK","URT","120","22680","189.0","8400","552.0"
"Apr2013","DD","DMK","TST","60","11340","189.0","4800","718.0"
"Apr2013","DD","DMK","UBP","120.0","21000.0","175.0","7800.0","483.0"
"Apr2013","DD","DMK","UTH","150","28350","189.0","9750","451.0"
"Apr2013","DD","HDY","DMK","210","39690","189.0","17850","772.0"
"Apr2013","DD","HDY","CNX","30","5670","189.0","3750","1320.0"
"Apr2013","DD","HGN","CNX","120","4080","34.0","4200","119.0"
"Apr2013","DD","HKT","DMK","90","17010","189.0","7200","689.0"
"Apr2013","DD","KOP","DMK","30.0","4510.0","150.33333333333334","2100.0","579.0"
"Apr2013","DD","LOE","DMK","30","1980","66.0","2250","410.0"
"Apr2013","DD","MAQ","DMK","120","4080","34.0","9000","380.0"
"Apr2013","DD","MAQ","CNX","30","1020","34.0","1500","196.0"
"Apr2013","DD","NNT","DMK","60.0","3000.0","50.0","5700.0","541.0"
"Apr2013","DD","NST","DMK","137.0","24093.0","175.86131386861314","9590.0","610.0"
"Apr2013","DD","PHS","DMK","150.0","9900.0","66.0","10500.0","320.0"
"Apr2013","DD","PRH","DMK","18","612","34.0","1530","470.0"
"Apr2013","DD","ROI","DMK","60.0","3000.0","50.0","4500.0","418.0"
"Apr2013","DD","SNO","DMK","60.0","3960.0","66.0","5400.0","521.0"
"Apr2013","DD","TST","DMK","60","11340","189.0","4800","718.0"
"Apr2013","DD","UBP","DMK","120.0","21000.0","175.0","7200.0","483.0"
"Apr2013","DD","URT","DMK","120","22680","189.0","8400","552.0"
"Apr2013","DD","UTH","DMK","150","28350","189.0","9000","451.0"
"Apr2013","DD","UTH","CNX","90","3060","34.0","7200","433.0"
"Apr2013","E8","CNX","HKT","9","1341","149.0","810","1181.0"
"Apr2013","E8","HKT","CNX","9","1341","149.0","810","1181.0"
"Apr2013","FD","CEI","DMK","81","13608","168.0","6480","666.0"
"Apr2013","FD","CNX","DMK","273","45864","168.0","20390","565.0"
"Apr2013","FD","CNX","HDY","60","10080","168.0","7500","1320.0"
"Apr2013","FD","CNX","HKT","60","10080","168.0","7500","1181.0"
"Apr2013","FD","DMK","CNX","273","45864","168.0","20095","565.0"
"Apr2013","FD","DMK","CEI","81","13608","168.0","6480","666.0"
"Apr2013","FD","DMK","HDY","231","38808","168.0","19260","772.0"
"Apr2013","FD","DMK","KBV","162","27216","168.0","12885","666.0"
"Apr2013","FD","DMK","KOP","30","5040","168.0","2400","579.0"
"Apr2013","FD","DMK","NST","90","15120","168.0","6510","610.0"
"Apr2013","FD","DMK","NAW","30","5040","168.0","2700","838.0"
"Apr2013","FD","DMK","HKT","271","45528","168.0","21575","689.0"
"Apr2013","FD","DMK","URT","90","15120","168.0","6195","552.0"
"Apr2013","FD","DMK","TST","83","13944","168.0","6695","718.0"
"Apr2013","FD","DMK","UBP","60","10080","168.0","3855","483.0"
"Apr2013","FD","DMK","UTH","90","15120","168.0","5505","451.0"
"Apr2013","FD","HDY","DMK","231","38808","168.0","20140","772.0"
"Apr2013","FD","HDY","CNX","60","10080","168.0","7280","1320.0"
"Apr2013","FD","HKT","DMK","271","45528","168.0","22200","689.0"
"Apr2013","FD","HKT","CNX","60","10080","168.0","7350","1181.0"
"Apr2013","FD","HKT","UTH","30","5040","168.0","3000","1135.0"
"Apr2013","FD","KBV","DMK","162","27216","168.0","12900","666.0"
"Apr2013","FD","KOP","DMK","30","5040","168.0","2400","579.0"
"Apr2013","FD","NAW","DMK","30","5040","168.0","2630","838.0"
"Apr2013","FD","NST","DMK","90","15120","168.0","6530","610.0"
"Apr2013","FD","TST","DMK","83","13944","168.0","6640","718.0"
"Apr2013","FD","UBP","DMK","60","10080","168.0","4005","483.0"
"Apr2013","FD","URT","DMK","90","15120","168.0","6300","552.0"
"Apr2013","FD","UTH","DMK","90","15120","168.0","5505","451.0"
"Apr2013","FD","UTH","HKT","30","5040","168.0","3300","1135.0"
"Apr2013","K8","CNX","KKC","9","90","10.0","1035","480.0"
"Apr2013","K8","CNX","HGN","90","900","10.0","3150","119.0"
"Apr2013","K8","CNX","NNT","7","70","10.0","315","192.0"
"Apr2013","K8","CNX","PYY","12","120","10.0","300","87.0"
"Apr2013","K8","CNX","PHS","17","170","10.0","1020","259.0"
"Apr2013","K8","HGN","CNX","90","900","10.0","3010","119.0"
"Apr2013","K8","KKC","CNX","9","90","10.0","1010","480.0"
"Apr2013","K8","NNT","CNX","7","70","10.0","290","192.0"
"Apr2013","K8","PHS","CNX","17","170","10.0","1020","259.0"
"Apr2013","K8","PYY","CNX","12","120","10.0","300","87.0"
"Apr2013","OX","CNX","DMK","60","9000","150.0","4500","565.0"
"Apr2013","OX","DMK","CNX","60","9000","150.0","3900","565.0"
"Apr2013","OX","DMK","HKT","60","9000","150.0","4650","689.0"
"Apr2013","OX","HKT","DMK","60","9000","150.0","4800","689.0"
"Apr2013","PG","BKK","CNX","172.0","26874.0","156.24418604651163","12900.0","565.0"
"Apr2013","PG","BKK","USM","601.0","75370.0","125.40765391014975","42690.0","465.0"
"Apr2013","PG","BKK","KBV","54","8748","162.0","4590","649.0"
"Apr2013","PG","BKK","LPT","60","4200","70.0","5400","497.0"
"Apr2013","PG","BKK","HKT","210.0","33894.0","161.4","17850.0","673.0"
"Apr2013","PG","BKK","THS","60","4200","70.0","4500","377.0"
"Apr2013","PG","BKK","TDX","69","4830","70.0","4140","233.0"
"Apr2013","PG","CNX","BKK","142.0","22554.0","158.83098591549296","11360.0","565.0"
"Apr2013","PG","CNX","USM","30","4320","144.0","3150","1027.0"
"Apr2013","PG","HKT","BKK","210.0","33894.0","161.4","17840.0","673.0"
"Apr2013","PG","HKT","USM","150","10500","70.0","8250","249.0"
"Apr2013","PG","HKT","UTP","30","2100","70.0","2850","586.0"
"Apr2013","PG","KBV","BKK","54","8748","162.0","4590","649.0"
"Apr2013","PG","KBV","USM","30","2100","70.0","1500","200.0"
"Apr2013","PG","LPT","BKK","60","4200","70.0","5400","497.0"
"Apr2013","PG","TDX","BKK","69","4830","70.0","4140","233.0"
"Apr2013","PG","THS","BKK","60","4200","70.0","4500","377.0"
"Apr2013","PG","USM","BKK","631.0","79690.0","126.29160063391443","44790.0","465.0"
"Apr2013","PG","USM","KBV","30","2100","70.0","1650","200.0"
"Apr2013","PG","USM","HKT","150","10500","70.0","9000","249.0"
"Apr2013","PG","USM","UTP","30","2100","70.0","2400","360.0"
"Apr2013","PG","UTP","USM","30","2100","70.0","2100","360.0"
"Apr2013","PG","UTP","HKT","30","2100","70.0","3000","586.0"
"Apr2013","TG","BKK","CNX","270.0","73599.0","272.5888888888889","19800.0","565.0"
"Apr2013","TG","BKK","CEI","90.0","18544.0","206.04444444444445","7200.0","666.0"
"Apr2013","TG","BKK","HDY","120.0","26606.0","221.71666666666667","10500.0","750.0"
"Apr2013","TG","BKK","KKC","120.0","27409.0","228.40833333333333","6600.0","367.0"
"Apr2013","TG","BKK","USM","60","9000","150.0","3900","465.0"
"Apr2013","TG","BKK","KBV","90.0","23520.0","261.3333333333333","7200.0","649.0"
"Apr2013","TG","BKK","HKT","313.0","91388.0","291.9744408945687","25310.0","673.0"
"Apr2013","TG","BKK","URT","60","10440","174.0","4500","536.0"
"Apr2013","TG","BKK","UBP","60.0","9720.0","162.0","3900.0","476.0"
"Apr2013","TG","BKK","UTH","90","15660","174.0","5850","451.0"
"Apr2013","TG","CEI","BKK","90.0","18544.0","206.04444444444445","7200.0","666.0"
"Apr2013","TG","CNX","BKK","270.0","73599.0","272.5888888888889","19800.0","565.0"
"Apr2013","TG","CNX","HKT","30","5220","174.0","3450","1181.0"
"Apr2013","TG","HDY","BKK","120.0","26606.0","221.71666666666667","10200.0","750.0"
"Apr2013","TG","HKT","BKK","313.0","91388.0","291.9744408945687","26905.0","673.0"
"Apr2013","TG","HKT","CNX","30","5220","174.0","3450","1181.0"
"Apr2013","TG","KBV","BKK","90.0","23520.0","261.3333333333333","7200.0","649.0"
"Apr2013","TG","KKC","BKK","120.0","27409.0","228.40833333333333","6750.0","367.0"
"Apr2013","TG","UBP","BKK","60.0","9720.0","162.0","3900.0","476.0"
"Apr2013","TG","URT","BKK","60","10440","174.0","4200","536.0"
"Apr2013","TG","USM","BKK","60","9000","150.0","3900","465.0"
"Apr2013","TG","UTH","BKK","90","15660","174.0","5400","451.0"
"May2013","8B","BKK","HKT","4","1004","251.0","320","673.0"
"May2013","8B","HKT","BKK","4","1004","251.0","320","673.0"
"May2013","DD","BFV","DMK","14","476","34.0","910","296.0"
"May2013","DD","CEI","DMK","93","17577","189.0","6975","666.0"
"May2013","DD","CJM","DMK","62.0","2556.0","41.225806451612904","4340.0","380.0"
"May2013","DD","CNX","DMK","155","29295","189.0","10075","565.0"
"May2013","DD","CNX","HDY","31","5859","189.0","4030","1320.0"
"May2013","DD","CNX","HGN","124","4216","34.0","4340","119.0"
"May2013","DD","CNX","MAQ","31","1054","34.0","1550","196.0"
"May2013","DD","CNX","UTH","93","3162","34.0","7440","433.0"
"May2013","DD","DMK","BFV","14","476","34.0","910","296.0"
"May2013","DD","DMK","CNX","155","29295","189.0","10850","565.0"
"May2013","DD","DMK","CEI","93","17577","189.0","6975","666.0"
"May2013","DD","DMK","CJM","62.0","2556.0","41.225806451612904","4340.0","380.0"
"May2013","DD","DMK","HDY","217","41013","189.0","18445","772.0"
"May2013","DD","DMK","LOE","31","2046","66.0","2325","410.0"
"May2013","DD","DMK","MAQ","124","4216","34.0","9300","380.0"
"May2013","DD","DMK","KOP","31","5859","189.0","2170","579.0"
"May2013","DD","DMK","NST","147","27783","189.0","10290","610.0"
"May2013","DD","DMK","NNT","79.0","4222.0","53.44303797468354","7505.0","541.0"
"May2013","DD","DMK","PHS","124.0","10757.0","86.75","8060.0","320.0"
"May2013","DD","DMK","PRH","17","578","34.0","1445","470.0"
"May2013","DD","DMK","HKT","93","17577","189.0","7440","689.0"
"May2013","DD","DMK","UNN","17","578","34.0","1615","497.0"
"May2013","DD","DMK","ROI","62.0","3100.0","50.0","4650.0","418.0"
"May2013","DD","DMK","SNO","31","5859","189.0","2170","521.0"
"May2013","DD","DMK","URT","124.0","22196.0","179.0","8680.0","552.0"
"May2013","DD","DMK","TST","62","11718","189.0","4960","718.0"
"May2013","DD","DMK","UBP","124.0","22196.0","179.0","8060.0","483.0"
"May2013","DD","DMK","UTH","155","29295","189.0","10075","451.0"
"May2013","DD","HDY","DMK","217","41013","189.0","18445","772.0"
"May2013","DD","HDY","CNX","31","5859","189.0","3875","1320.0"
"May2013","DD","HGN","CNX","124","4216","34.0","4340","119.0"
"May2013","DD","HKT","DMK","93","17577","189.0","7440","689.0"
"May2013","DD","KOP","DMK","31","5859","189.0","2170","579.0"
"May2013","DD","LOE","DMK","31","2046","66.0","2325","410.0"
"May2013","DD","MAQ","DMK","124","4216","34.0","9300","380.0"
"May2013","DD","MAQ","CNX","31","1054","34.0","1550","196.0"
"May2013","DD","NNT","DMK","79.0","4222.0","53.44303797468354","7505.0","541.0"
"May2013","DD","NST","DMK","147","27783","189.0","10290","610.0"
"May2013","DD","PHS","DMK","124.0","10757.0","86.75","8060.0","320.0"
"May2013","DD","PRH","DMK","17","578","34.0","1445","470.0"
"May2013","DD","ROI","DMK","62.0","3100.0","50.0","4650.0","418.0"
"May2013","DD","SNO","DMK","31","5859","189.0","2170","521.0"
"May2013","DD","TST","DMK","62","11718","189.0","4960","718.0"
"May2013","DD","UBP","DMK","124.0","22196.0","179.0","7440.0","483.0"
"May2013","DD","UNN","DMK","17","578","34.0","1615","497.0"
"May2013","DD","URT","DMK","124.0","22196.0","179.0","8680.0","552.0"
"May2013","DD","UTH","DMK","155","29295","189.0","9300","451.0"
"May2013","DD","UTH","CNX","93","3162","34.0","7440","433.0"
"May2013","E8","CNX","HKT","8","1192","149.0","720","1181.0"
"May2013","E8","HKT","CNX","8","1192","149.0","720","1181.0"
"May2013","FD","CEI","DMK","62","10416","168.0","4960","666.0"
"May2013","FD","CNX","DMK","217","36456","168.0","16585","565.0"
"May2013","FD","CNX","HDY","62","10416","168.0","7750","1320.0"
"May2013","FD","CNX","HKT","62","10416","168.0","7750","1181.0"
"May2013","FD","DMK","CNX","217","36456","168.0","15810","565.0"
"May2013","FD","DMK","CEI","62","10416","168.0","4960","666.0"
"May2013","FD","DMK","HDY","217","36456","168.0","17515","772.0"
"May2013","FD","DMK","KBV","124","20832","168.0","9300","666.0"
"May2013","FD","DMK","KOP","31","5208","168.0","2480","579.0"
"May2013","FD","DMK","NST","93","15624","168.0","6510","610.0"
"May2013","FD","DMK","NAW","31","5208","168.0","2790","838.0"
"May2013","FD","DMK","HKT","327","54936","168.0","26075","689.0"
"May2013","FD","DMK","URT","93","15624","168.0","6510","552.0"
"May2013","FD","DMK","TST","71","11928","168.0","5880","718.0"
"May2013","FD","DMK","UBP","62","10416","168.0","3875","483.0"
"May2013","FD","DMK","UTH","93","15624","168.0","5580","451.0"
"May2013","FD","HDY","DMK","217","36456","168.0","19220","772.0"
"May2013","FD","HDY","CNX","62","10416","168.0","7595","1320.0"
"May2013","FD","HKT","DMK","327","54936","168.0","27355","689.0"
"May2013","FD","HKT","CNX","62","10416","168.0","7595","1181.0"
"May2013","FD","HKT","UTH","31","5208","168.0","3100","1135.0"
"May2013","FD","KBV","DMK","124","20832","168.0","10075","666.0"
"May2013","FD","KOP","DMK","31","5208","168.0","2480","579.0"
"May2013","FD","NAW","DMK","31","5208","168.0","2790","838.0"
"May2013","FD","NST","DMK","93","15624","168.0","6820","610.0"
"May2013","FD","TST","DMK","71","11928","168.0","5680","718.0"
"May2013","FD","UBP","DMK","62","10416","168.0","4030","483.0"
"May2013","FD","URT","DMK","93","15624","168.0","6510","552.0"
"May2013","FD","UTH","DMK","93","15624","168.0","5580","451.0"
"May2013","FD","UTH","HKT","31","5208","168.0","3410","1135.0"
"May2013","K8","CNX","KKC","5","54","10.8","575","480.0"
"May2013","K8","CNX","HGN","93","1056","11.35483870967742","3255","119.0"
"May2013","K8","CNX","NNT","9","102","11.333333333333334","405","192.0"
"May2013","K8","CNX","PYY","13","148","11.384615384615385","325","87.0"
"May2013","K8","CNX","PHS","18","204","11.333333333333334","1080","259.0"
"May2013","K8","HGN","CNX","93","1056","11.35483870967742","3255","119.0"
"May2013","K8","KKC","CNX","5","54","10.8","550","480.0"
"May2013","K8","NNT","CNX","9","102","11.333333333333334","360","192.0"
"May2013","K8","PHS","CNX","18","204","11.333333333333334","1080","259.0"
"May2013","K8","PYY","CNX","13","148","11.384615384615385","325","87.0"
"May2013","OX","CNX","DMK","62","9300","150.0","4390","565.0"
"May2013","OX","DMK","CNX","62","9300","150.0","5070","565.0"
"May2013","OX","DMK","HKT","62","9300","150.0","4935","689.0"
"May2013","OX","HKT","DMK","62","9300","150.0","5220","689.0"
"May2013","PG","BKK","CNX","186.0","28998.0","155.90322580645162","13950.0","565.0"
"May2013","PG","BKK","USM","538.0","64252.0","119.4275092936803","38215.0","465.0"
"May2013","PG","BKK","KBV","62","10044","162.0","5270","649.0"
"May2013","PG","BKK","LPT","62","4340","70.0","5580","497.0"
"May2013","PG","BKK","HKT","217.0","35136.0","161.91705069124424","18445.0","673.0"
"May2013","PG","BKK","THS","62","4340","70.0","4650","377.0"
"May2013","PG","BKK","TDX","93","6510","70.0","5580","233.0"
"May2013","PG","CNX","BKK","155.0","24534.0","158.28387096774193","12400.0","565.0"
"May2013","PG","CNX","USM","31","4464","144.0","3255","1027.0"
"May2013","PG","HKT","BKK","217.0","35136.0","161.91705069124424","18445.0","673.0"
"May2013","PG","HKT","USM","136","9520","70.0","7480","249.0"
"May2013","PG","HKT","UTP","31","2170","70.0","2945","586.0"
"May2013","PG","KBV","BKK","62","10044","162.0","5270","649.0"
"May2013","PG","KBV","USM","31","2170","70.0","1550","200.0"
"May2013","PG","LPT","BKK","62","4340","70.0","5580","497.0"
"May2013","PG","TDX","BKK","93","6510","70.0","5580","233.0"
"May2013","PG","THS","BKK","62","4340","70.0","4650","377.0"
"May2013","PG","USM","BKK","569.0","68884.0","121.06151142355009","40385.0","465.0"
"May2013","PG","USM","KBV","31","2170","70.0","1705","200.0"
"May2013","PG","USM","HKT","136","9520","70.0","8160","249.0"
"May2013","PG","USM","UTP","31","2170","70.0","2480","360.0"
"May2013","PG","UTP","USM","31","2170","70.0","2170","360.0"
"May2013","PG","UTP","HKT","31","2170","70.0","3100","586.0"
"May2013","TG","BKK","CNX","263.0","71433.0","271.6083650190114","19180.0","565.0"
"May2013","TG","BKK","CEI","93.0","18311.0","196.89247311827958","7440.0","666.0"
"May2013","TG","BKK","HDY","124.0","26751.0","215.73387096774192","10850.0","750.0"
"May2013","TG","BKK","KKC","124.0","28419.0","229.18548387096774","6820.0","367.0"
"May2013","TG","BKK","USM","62","9258","149.32258064516128","4030","465.0"
"May2013","TG","BKK","KBV","93.0","24178.0","259.97849462365593","7440.0","649.0"
"May2013","TG","BKK","HKT","323.0","93532.0","289.57275541795667","26119.0","673.0"
"May2013","TG","BKK","URT","62","10536","169.93548387096774","4650","536.0"
"May2013","TG","BKK","UBP","62.0","9897.0","159.6290322580645","4030.0","476.0"
"May2013","TG","BKK","UTH","93","15804","169.93548387096774","6045","451.0"
"May2013","TG","CEI","BKK","93.0","18311.0","196.89247311827958","7440.0","666.0"
"May2013","TG","CNX","BKK","263.0","71433.0","271.6083650190114","19180.0","565.0"
"May2013","TG","CNX","HKT","31","5268","169.93548387096774","3565","1181.0"
